date,price
datetime,float
T,
1982-05-11,46.375038
1980-06-16,46.375038
1978-07-28,46.375038
1978-07-27,46.375038
2002-09-09,46.400002
2001-11-23,46.400002
2000-12-04,46.400002
2009-04-07,46.490002
2000-11-20,46.5
2000-01-10,46.5
1998-09-21,46.5
1993-06-04,46.5
1990-05-30,46.5
1990-02-21,46.5
1990-02-20,46.5
1990-01-10,46.5
1989-07-21,46.5
1989-07-20,46.5
1989-07-19,46.5
1989-05-23,46.5
1989-04-17,46.5
1988-12-13,46.5
1988-12-12,46.5
1988-03-29,46.5
1985-11-01,46.5
1985-08-16,46.5
1984-01-10,46.5
1984-01-06,46.5
1983-12-19,46.5
1983-12-13,46.5
1983-11-28,46.5
1982-06-23,46.5
1982-05-14,46.5
1982-05-12,46.5
1982-03-05,46.5
1980-11-14,46.5
1980-06-27,46.5
1980-06-12,46.5
1979-12-31,46.5
2002-09-06,46.509998
2000-01-14,46.5625
1999-09-09,46.5625
2001-11-15,46.599998
2001-11-14,46.610001
1982-08-02,46.624962
1982-07-28,46.624962
1982-05-13,46.624962
1980-06-26,46.624962
1980-06-18,46.624962
1993-06-30,46.625
1990-02-15,46.625
1990-02-12,46.625
1989-05-24,46.625
1989-05-22,46.625
1988-12-05,46.625
1988-11-10,46.625
1988-11-02,46.625
1988-05-02,46.625
1988-04-15,46.625
1988-03-09,46.625
1985-07-15,46.625
1984-01-09,46.625
1983-11-22,46.625
1999-09-08,46.6875
2000-11-06,46.700001
2001-11-13,46.709999
2002-08-02,46.720001
2002-07-25,46.740002
2000-11-03,46.75
1997-01-27,46.75
1993-06-28,46.75
1993-06-07,46.75
1992-07-14,46.75
1992-04-01,46.75
1990-07-18,46.75
1990-05-23,46.75
1990-02-08,46.75
1990-01-19,46.75
1990-01-18,46.75
1990-01-16,46.75
1989-06-14,46.75
1989-06-13,46.75
1989-05-25,46.75
1989-04-24,46.75
1989-04-21,46.75
1988-12-16,46.75
1988-12-08,46.75
1988-11-09,46.75
1988-09-21,46.75
1988-03-07,46.75
1985-10-24,46.75
1985-09-18,46.75
1985-09-16,46.75
1983-12-20,46.75
1983-12-14,46.75
1983-11-21,46.75
1982-07-27,46.75
1982-06-11,46.75
1980-06-17,46.75008
1980-04-25,46.75008
1980-03-24,46.75008
1979-12-28,46.75008
1998-10-07,46.8125
2001-12-13,46.830002
2000-10-31,46.860001
2009-02-24,46.869999
1998-10-06,46.875
1993-07-13,46.875
1993-07-06,46.875
1993-07-01,46.875
1992-03-31,46.875
1990-02-22,46.875
1989-12-05,46.875
1989-11-08,46.875
1989-11-07,46.875
1989-11-06,46.875
1989-06-09,46.875
1989-04-14,46.875
1988-12-07,46.875
1988-11-04,46.875
1988-10-31,46.875
1988-04-26,46.875
1985-09-12,46.875
1983-11-29,46.875
1982-07-26,46.875038
1982-03-10,46.875038
2002-08-13,46.919998
2000-12-07,46.939999
2009-02-20,46.959999
2009-03-26,46.98
2000-11-17,46.98
2000-12-08,46.990002
2000-10-30,46.990002
2000-11-02,47
2000-01-13,47
1998-09-22,47
1997-01-28,47
1993-07-09,47
1990-05-22,47
1990-02-14,47
1990-02-13,47
1989-12-04,47
1989-12-01,47
1989-11-09,47
1989-07-26,47
1989-06-12,47
1989-03-20,47
1988-12-09,47
1988-11-08,47
1988-11-03,47
1988-11-01,47
1988-10-28,47
1988-10-27,47
1988-04-05,47
1988-03-23,47
1987-11-27,47
1985-10-25,47
1985-08-19,47
1983-12-12,47
1982-09-24,47
1982-08-20,47
1982-08-17,47
1980-11-17,47
1978-08-01,47
2002-08-06,47.02
2002-07-26,47.029999
2002-08-29,47.119999
1982-05-06,47.124962
1981-03-09,47.124962
1980-04-17,47.124962
1997-01-17,47.125
1993-07-08,47.125
1992-11-10,47.125
1992-03-27,47.125
1990-06-14,47.125
1990-05-29,47.125
1990-02-09,47.125
1990-01-11,47.125
1990-01-09,47.125
1990-01-05,47.125
1989-06-08,47.125
1989-06-07,47.125
1989-05-31,47.125
1988-12-02,47.125
1988-11-29,47.125
1985-08-15,47.125
1985-07-16,47.125
2001-12-12,47.130001
2000-12-12,47.130001
1999-07-28,47.1875
1998-10-12,47.1875
1980-04-22,47.24992
1980-03-31,47.24992
2000-01-06,47.25
1998-09-29,47.25
1993-07-02,47.25
1992-11-04,47.25
1992-04-16,47.25
1990-07-17,47.25
1990-06-01,47.25
1990-02-23,47.25
1990-01-08,47.25
1989-11-21,47.25
1989-06-06,47.25
1989-06-05,47.25
1988-12-15,47.25
1988-11-07,47.25
1988-03-28,47.25
1985-09-25,47.25
1985-09-11,47.25
1983-12-22,47.25
1982-07-13,47.25
1982-03-16,47.25
2002-08-07,47.27
2000-12-06,47.279999
2002-08-30,47.349998
1992-02-13,47.375
1990-07-16,47.375
1990-07-13,47.375
1989-11-30,47.375
1989-07-27,47.375
1985-09-19,47.375
1985-09-05,47.375
1978-07-20,47.375038
1978-07-19,47.375038
2002-08-28,47.419998
1999-07-16,47.4375
2000-12-01,47.48
2002-09-04,47.5
2000-01-07,47.5
1999-07-20,47.5
1997-01-20,47.5
1992-03-26,47.5
1992-03-25,47.5
1990-06-08,47.5
1988-12-01,47.5
1988-04-22,47.5
1988-03-25,47.5
1987-11-25,47.5
1985-09-20,47.5
1985-08-23,47.5
1985-07-29,47.5
1983-12-21,47.5
1982-07-23,47.5
1982-07-14,47.5
1982-07-12,47.5
1982-07-09,47.5
1982-03-04,47.5
1980-06-13,47.5
1980-06-11,47.5
2000-11-15,47.509998
2000-12-11,47.529999
2002-08-12,47.540001
1999-07-19,47.5625
2002-09-24,47.599998
2001-12-10,47.599998
1982-09-29,47.624962
1982-07-22,47.624962
1982-03-15,47.624962
1978-08-02,47.624962
1990-06-25,47.625
1990-06-13,47.625
1990-06-11,47.625
1989-05-26,47.625
1989-04-18,47.625
1988-12-14,47.625
1988-04-25,47.625
2000-12-05,47.650002
2009-02-19,47.669998
2002-09-20,47.75
2000-11-16,47.75
1998-10-13,47.75
1998-09-18,47.75
1992-11-23,47.75
1992-11-13,47.75
1992-03-24,47.75
1992-02-11,47.75
1989-06-01,47.75
1989-05-30,47.75
1988-11-30,47.75
1988-10-26,47.75
1988-10-04,47.75
1985-09-17,47.75
1985-08-27,47.75
1985-08-26,47.75
1985-08-22,47.75
1985-08-12,47.75
1983-11-23,47.75
1982-05-03,47.75
1980-07-14,47.75008
1980-04-07,47.75008
2002-09-19,47.759998
2002-10-09,47.77
1999-07-13,47.875
1992-11-09,47.875
1992-02-14,47.875
1990-06-12,47.875
1989-06-02,47.875
1985-09-10,47.875
1985-09-04,47.875
1985-08-20,47.875
1985-08-07,47.875
1980-04-16,47.875038
2001-12-11,47.900002
2000-11-30,47.919998
1998-09-11,47.9375
2009-04-08,47.970001
2009-02-18,48
2002-08-15,48
2002-06-25,48
1993-05-10,48
1992-11-06,48
1992-02-19,48
1989-11-20,48
1989-11-14,48
1988-10-03,48
1985-09-24,48
1985-09-23,48
1985-09-03,48
1982-07-15,48
1982-04-30,48
1982-04-29,48
1982-03-03,48
1980-07-17,48
1980-04-24,48
1979-12-14,48
2002-08-26,48.049999
2001-12-14,48.049999
1982-09-30,48.124962
1982-07-21,48.124962
1982-03-18,48.124962
1980-11-18,48.124962
1979-12-27,48.124962
1997-01-21,48.125
1992-11-20,48.125
1992-11-19,48.125
1992-11-12,48.125
1992-02-12,48.125
1990-01-02,48.125
1988-10-25,48.125
1985-08-14,48.125
1985-08-13,48.125
2002-08-27,48.209999
1997-01-24,48.25
1993-05-07,48.25
1992-11-11,48.25
1992-02-18,48.25
1990-06-18,48.25
1990-06-07,48.25
1990-06-06,48.25
1990-06-04,48.25
1989-11-22,48.25
1989-03-17,48.25
1988-12-19,48.25
1988-10-24,48.25
1988-10-13,48.25
1988-09-23,48.25
1988-09-22,48.25
1985-11-08,48.25
1985-09-06,48.25
1985-08-21,48.25
1985-08-06,48.25
1985-07-25,48.25
1983-11-25,48.25
1982-08-23,48.25
1982-03-19,48.25
2002-08-08,48.290001
2001-12-04,48.299999
2009-04-06,48.310001
1998-10-26,48.3125
2001-12-07,48.32
1998-09-10,48.375
1993-04-30,48.375
1992-04-15,48.375
1990-01-04,48.375
1989-11-24,48.375
1988-09-30,48.375
1985-09-09,48.375
1985-08-30,48.375
1985-08-08,48.375
2002-08-14,48.389999
1999-07-15,48.4375
1999-07-09,48.5
1998-09-17,48.5
1997-01-23,48.5
1992-11-17,48.5
1990-06-20,48.5
1990-06-15,48.5
1990-06-05,48.5
1989-11-27,48.5
1989-11-10,48.5
1988-12-22,48.5
1988-09-26,48.5
1988-04-07,48.5
1985-11-07,48.5
1985-11-05,48.5
1985-07-26,48.5
1982-09-27,48.5
1982-09-23,48.5
1982-08-18,48.5
1982-07-16,48.5
1981-03-10,48.5
1980-04-08,48.5
1980-04-01,48.5
2002-08-23,48.619999
1982-10-04,48.624962
1980-04-23,48.624962
1997-01-22,48.625
1992-11-18,48.625
1992-11-05,48.625
1990-06-21,48.625
1989-11-02,48.625
1988-04-13,48.625
1985-08-09,48.625
1999-07-12,48.6875
2002-08-01,48.700001
2002-01-16,48.700001
1993-04-29,48.75
1990-06-22,48.75
1990-06-19,48.75
1990-01-03,48.75
1989-11-29,48.75
1988-10-14,48.75
1988-10-12,48.75
1988-10-06,48.75
1988-10-05,48.75
1988-09-28,48.75
1988-09-27,48.75
1985-08-29,48.75
1982-07-19,48.75
1981-09-25,48.75
1980-04-14,48.75008
1980-01-04,48.75008
1979-12-26,48.75008
2002-09-23,48.799999
2002-08-20,48.830002
2002-08-09,48.849998
2000-11-29,48.869999
1998-10-27,48.875
1993-05-27,48.875
1993-05-04,48.875
1992-11-30,48.875
1989-11-16,48.875
1989-11-15,48.875
1988-04-08,48.875
1985-08-05,48.875
1985-07-30,48.875
1981-03-11,48.875038
2002-08-16,48.950001
2001-12-17,48.959999
2000-11-28,48.959999
2003-03-12,49
1998-10-28,49
1993-05-28,49
1993-05-25,49
1993-05-06,49
1993-05-05,49
1992-11-16,49
1989-11-03,49
1989-03-16,49
1988-12-21,49
1988-12-20,49
1982-09-28,49
1982-09-15,49
1982-08-24,49
1982-05-05,49
1982-05-04,49
1980-07-25,49
1980-07-21,49
1980-04-15,49
1979-12-24,49
1979-12-20,49
2002-10-07,49.049999
2002-10-08,49.060001
2002-07-30,49.07
2009-04-02,49.080002
2000-11-27,49.099998
1982-10-05,49.124962
1982-09-16,49.124962
1979-12-21,49.124962
1999-07-14,49.125
1998-09-28,49.125
1993-05-11,49.125
1989-11-28,49.125
1989-11-17,49.125
1989-03-15,49.125
1988-12-23,49.125
1988-10-17,49.125
1985-07-24,49.125
2009-02-02,49.150002
2002-08-21,49.150002
2009-02-17,49.200001
2002-07-19,49.209999
1980-07-24,49.24992
1980-04-03,49.24992
1980-01-07,49.24992
1979-12-19,49.24992
1979-12-18,49.24992
1993-05-26,49.25
1993-05-03,49.25
1992-12-01,49.25
1992-03-18,49.25
1988-12-27,49.25
1988-10-11,49.25
1988-04-12,49.25
1982-07-20,49.25
1999-06-14,49.3125
1998-10-14,49.375
1997-01-29,49.375
1993-05-24,49.375
1992-03-23,49.375
1989-11-01,49.375
1988-10-19,49.375
1988-09-29,49.375
1988-04-11,49.375
1985-11-06,49.375
1982-10-01,49.375038
1982-09-17,49.375038
1982-09-14,49.375038
1982-03-02,49.375038
1980-04-09,49.375038
1980-04-02,49.375038
2002-09-25,49.400002
2000-11-21,49.400002
2003-02-24,49.439999
2001-12-06,49.439999
2001-12-05,49.450001
1998-09-14,49.5
1993-05-18,49.5
1989-07-28,49.5
1989-03-13,49.5
1985-08-28,49.5
1985-08-02,49.5
1980-07-23,49.5
1998-09-03,49.5625
2003-03-10,49.610001
2002-08-19,49.610001
2002-07-29,49.619999
1980-07-18,49.624962
1980-03-20,49.624962
1998-09-04,49.625
1992-11-25,49.625
1987-11-24,49.625
2003-03-11,49.669998
2000-11-22,49.740002
1998-09-09,49.75
1998-09-01,49.75
1993-05-21,49.75
1992-11-27,49.75
1989-11-13,49.75
1989-03-14,49.75
1989-03-10,49.75
1985-11-12,49.75
1985-07-23,49.75
1980-03-21,49.75008
2003-03-14,49.799999
2003-02-25,49.849998
2000-11-24,49.849998
1978-08-03,49.874882
1993-06-02,49.875
1993-05-19,49.875
1989-10-31,49.875
1988-10-10,49.875
1985-11-11,49.875
1982-04-28,49.875038
1982-02-22,49.875038
2002-07-12,49.900002
2002-05-07,49.91
2002-10-10,49.919998
1998-09-15,49.9375
2002-08-22,49.98
2002-01-15,49.990002
2001-12-19,49.990002
1999-07-08,50
1998-09-23,50
1997-02-06,50
1993-06-01,50
1993-05-20,50
1992-11-24,50
1990-03-05,50
1990-03-01,50
1990-02-28,50
1988-12-28,50
1988-04-06,50
1987-11-06,50
1987-10-27,50
1985-07-31,50
1985-07-17,50
1981-09-24,50
1981-09-23,50
1980-04-11,50
2009-04-03,50.02
2003-03-13,50.02
2009-04-15,50.040001
2009-06-22,50.049999
1998-08-31,50.0625
2002-09-30,50.07
1999-06-10,50.125
1990-03-02,50.125
1989-10-30,50.125
1989-08-04,50.125
1988-10-18,50.125
1988-10-07,50.125
1985-11-13,50.125
1985-08-01,50.125
1999-06-15,50.1875
2003-02-26,50.200001
2002-01-17,50.200001
1980-07-28,50.24992
1980-07-22,50.24992
1979-12-17,50.24992
2002-06-26,50.25
1997-02-05,50.25
1993-04-28,50.25
1989-02-24,50.25
1982-02-23,50.25
2003-02-27,50.34
1997-04-11,50.375
1993-05-17,50.375
1993-05-14,50.375
1989-01-03,50.375
1987-11-19,50.375
1982-03-26,50.375038
1980-04-10,50.375038
2002-01-11,50.41
1999-06-11,50.4375
2002-07-11,50.439999
2003-02-13,50.450001
2002-09-27,50.450001
1987-11-23,50.5
1987-11-10,50.5
1985-11-19,50.5
1982-04-27,50.5
2002-07-18,50.509998
1999-06-08,50.5625
1997-02-12,50.625
1997-02-04,50.625
1997-01-30,50.625
1990-02-27,50.625
1989-03-01,50.625
1989-02-27,50.625
1988-12-30,50.625
2002-05-06,50.639999
2009-04-14,50.669998
2002-07-17,50.669998
1999-06-09,50.6875
1998-09-25,50.6875
1998-09-02,50.6875
2009-06-17,50.700001
2002-01-14,50.709999
2009-06-23,50.75
1998-09-16,50.75
1997-04-14,50.75
1997-04-02,50.75
1997-02-10,50.75
1989-08-03,50.75
1989-02-28,50.75
1988-10-21,50.75
1987-11-09,50.75
1982-03-22,50.75
2002-11-26,50.77
2002-07-15,50.779999
2003-01-24,50.799999
2001-12-18,50.799999
1998-10-29,50.8125
2002-01-18,50.82
2003-03-07,50.84
2003-02-12,50.869999
1999-07-07,50.875
1997-02-27,50.875
1992-03-11,50.875
1989-03-09,50.875
1988-12-29,50.875
1987-11-20,50.875
1987-11-13,50.875
1985-11-18,50.875
1982-03-25,50.875038
1982-03-24,50.875038
2002-01-02,50.900002
2009-04-09,50.919998
2009-01-30,50.939999
2003-02-20,50.950001
2002-07-31,50.950001
2009-04-13,50.98
2002-01-22,50.990002
1998-08-26,51
1998-08-19,51
1997-02-11,51
1997-02-07,51
1997-02-03,51
1993-04-26,51
1989-10-24,51
1989-02-23,51
1988-10-20,51
1987-11-05,51
1987-10-28,51
1982-09-22,51
1981-09-22,51
1980-03-18,51
1980-03-17,51
1980-01-08,51
2003-03-06,51.029999
2002-10-04,51.060001
2009-04-20,51.080002
1982-02-12,51.124962
1997-04-03,51.125
1993-04-27,51.125
1989-10-27,51.125
1989-03-07,51.125
1987-11-11,51.125
1987-11-04,51.125
1985-07-19,51.125
2002-10-02,51.150002
2002-07-16,51.150002
2009-02-04,51.25
1997-05-28,51.25
1997-05-27,51.25
1997-01-31,51.25
1993-05-13,51.25
1992-03-20,51.25
1992-02-28,51.25
1989-08-02,51.25
1989-07-31,51.25
1985-07-22,51.25
1982-02-17,51.25
2003-02-21,51.299999
2002-05-01,51.310001
1998-08-27,51.3125
1998-08-20,51.3125
1998-09-24,51.375
1992-02-24,51.375
1989-08-08,51.375
1989-02-14,51.375
1985-11-20,51.375
1985-07-18,51.375
1982-09-21,51.375038
1982-09-13,51.375038
1981-09-08,51.375038
2002-10-14,51.380001
2003-02-28,51.400002
2003-03-17,51.41
2009-06-16,51.419998
2003-03-05,51.439999
2009-06-19,51.450001
2002-10-11,51.459999
2002-05-03,51.490002
1998-10-23,51.5
1997-02-28,51.5
1992-03-19,51.5
1990-02-26,51.5
1989-10-23,51.5
1989-08-10,51.5
1989-08-01,51.5
1989-02-21,51.5
1985-11-15,51.5
1982-09-10,51.5
1982-02-26,51.5
1981-03-13,51.5
1981-03-12,51.5
2003-02-11,51.540001
2002-06-27,51.580002
2002-05-10,51.580002
1982-09-20,51.624962
1982-03-01,51.624962
1997-05-21,51.625
1997-04-10,51.625
1993-04-23,51.625
1989-09-19,51.625
1989-09-14,51.625
1989-08-09,51.625
1989-02-22,51.625
1987-10-23,51.625
1985-11-26,51.625
2002-05-02,51.639999
2003-01-27,51.650002
2002-04-30,51.669998
2003-03-18,51.68
1998-09-08,51.6875
2003-02-19,51.700001
2003-02-14,51.700001
1998-08-28,51.75
1997-05-29,51.75
1997-04-28,51.75
1997-04-25,51.75
1997-04-21,51.75
1997-02-19,51.75
1989-10-17,51.75
1989-03-08,51.75
1987-11-18,51.75
1985-11-25,51.75
1982-03-29,51.75
1982-02-19,51.75
1981-09-14,51.75
1980-03-19,51.75008
2003-03-04,51.759998
2002-02-07,51.779999
2009-02-13,51.810001
2002-07-02,51.82
2001-12-21,51.830002
1997-03-03,51.875
1997-02-20,51.875
1993-04-22,51.875
1989-09-18,51.875
1989-03-02,51.875
1987-11-16,51.875
1986-07-15,51.875
1982-08-25,51.875038
1982-03-23,51.875038
1982-02-25,51.875038
1980-08-06,51.875038
2001-12-31,51.880001
2001-12-24,51.880001
2003-01-30,51.889999
2003-02-10,51.93
1998-08-24,51.9375
2002-09-26,51.950001
2009-06-18,51.959999
2002-12-11,51.959999
1999-06-07,52
1999-06-03,52
1998-08-21,52
1997-04-09,52
1997-02-18,52
1993-05-12,52
1993-04-20,52
1992-03-10,52
1989-10-26,52
1989-09-20,52
1989-08-07,52
1989-03-03,52
1987-11-17,52
1987-11-12,52
1982-10-07,52
1982-08-26,52
1981-03-17,52
1981-03-16,52
1980-01-16,52
2009-06-15,52.009998
2002-10-03,52.02
2009-02-10,52.029999
2003-02-04,52.029999
2002-12-12,52.040001
1998-10-15,52.0625
2002-12-13,52.099998
2002-05-28,52.099998
2001-12-20,52.099998
2003-02-07,52.119999
1982-09-09,52.124962
1982-02-18,52.124962
1997-03-31,52.125
1997-02-21,52.125
1997-02-13,52.125
1993-04-21,52.125
1992-02-21,52.125
1990-05-21,52.125
1990-05-09,52.125
1989-10-25,52.125
1987-11-03,52.125
2003-02-18,52.16
1998-08-25,52.1875
2001-12-28,52.189999
2009-02-12,52.23
2002-07-10,52.25
2002-01-23,52.25
1999-06-04,52.25
1997-05-22,52.25
1993-08-03,52.25
1992-03-09,52.25
1992-03-02,52.25
1990-03-06,52.25
1989-09-15,52.25
1989-02-15,52.25
1982-03-30,52.25
1981-09-28,52.25
1981-09-21,52.25
1981-09-18,52.25
2002-01-03,52.279999
2003-01-29,52.299999
2002-05-09,52.299999
2002-11-25,52.310001
2003-03-03,52.349998
2003-02-05,52.349998
2002-11-19,52.369999
1997-05-30,52.375
1997-04-15,52.375
1997-02-26,52.375
1997-02-14,52.375
1993-07-29,52.375
1992-12-02,52.375
1989-01-17,52.375
1980-08-05,52.375038
1980-01-17,52.375038
2002-07-01,52.400002
2002-10-01,52.43
1999-06-24,52.4375
2002-10-16,52.450001
2002-01-29,52.48
1978-08-04,52.49984
2002-01-24,52.5
1999-06-25,52.5
1997-04-29,52.5
1997-04-01,52.5
1990-05-10,52.5
1990-03-09,52.5
1989-10-18,52.5
1989-03-06,52.5
1989-02-17,52.5
1985-11-14,52.5
1982-09-01,52.5
1982-02-24,52.5
1981-09-17,52.5
1981-09-15,52.5
1981-09-09,52.5
1980-01-11,52.5
2003-01-23,52.52
2009-04-21,52.529999
2002-12-03,52.529999
2009-02-11,52.540001
2003-01-22,52.549999
1998-10-30,52.5625
2002-11-29,52.57
2009-02-05,52.580002
2002-11-27,52.59
2003-01-31,52.599998
2002-10-29,52.599998
1981-09-03,52.624962
1999-06-16,52.625
1997-05-16,52.625
1993-08-04,52.625
1992-03-12,52.625
1992-02-27,52.625
1989-02-16,52.625
1989-01-23,52.625
1985-11-22,52.625
2003-01-28,52.650002
2002-06-04,52.650002
2003-02-06,52.68
2009-05-13,52.709999
2002-07-08,52.720001
2002-11-22,52.740002
2002-12-09,52.75
1997-02-24,52.75
1993-07-30,52.75
1990-03-07,52.75
1989-10-16,52.75
1989-09-13,52.75
1989-01-20,52.75
1987-11-02,52.75
1982-08-27,52.75
1982-03-31,52.75
1982-02-16,52.75
1980-08-20,52.75008
1978-09-22,52.75008
2002-05-08,52.759998
2002-10-24,52.779999
2002-11-20,52.799999
2002-07-03,52.810001
2009-04-27,52.82
2009-02-03,52.830002
2009-05-22,52.84
1998-11-12,52.875
1997-05-23,52.875
1997-04-17,52.875
1993-08-02,52.875
1993-07-21,52.875
1990-03-15,52.875
1990-03-08,52.875
1986-07-14,52.875
1982-04-05,52.875038
1982-04-01,52.875038
1982-02-11,52.875038
1981-09-04,52.875038
2002-12-02,52.880001
2009-06-24,52.889999
2002-12-05,52.889999
2002-12-18,52.91
2002-05-13,52.939999
2002-05-24,52.959999
2003-02-03,52.970001
2009-05-15,52.98
2002-04-24,52.990002
2002-01-10,53
1999-06-17,53
1999-05-24,53
1997-06-03,53
1997-03-04,53
1989-10-13,53
1989-09-26,53
1989-08-11,53
1989-02-10,53
1989-01-09,53
1989-01-06,53
1989-01-05,53
1987-10-29,53
1986-08-04,53
1986-08-01,53
1982-04-02,53
1981-09-29,53
1981-09-11,53
1981-09-10,53
1980-08-07,53
2002-07-09,53.09
2002-04-08,53.119999
1982-09-07,53.124962
1981-09-30,53.124962
1981-09-16,53.124962
1980-08-04,53.124962
1997-06-04,53.125
1997-06-02,53.125
1997-04-08,53.125
1997-02-25,53.125
1993-07-28,53.125
1993-07-22,53.125
1993-04-05,53.125
1992-02-25,53.125
1990-05-18,53.125
1989-09-27,53.125
1989-09-12,53.125
1989-02-13,53.125
1986-09-12,53.125
1978-09-25,53.125118
2002-02-04,53.130001
2002-01-25,53.139999
2002-07-05,53.150002
2002-05-29,53.150002
2002-11-21,53.16
2002-01-30,53.16
2001-12-27,53.16
2002-10-31,53.189999
2002-06-05,53.200001
2002-05-21,53.200001
2001-12-26,53.200001
2002-11-18,53.23
2009-04-22,53.240002
1980-08-08,53.24992
1980-03-14,53.24992
1980-03-12,53.24992
1980-03-07,53.24992
1980-03-06,53.24992
1980-02-25,53.24992
2009-04-17,53.25
2002-10-22,53.25
1998-11-05,53.25
1997-05-20,53.25
1997-04-24,53.25
1997-04-04,53.25
1993-07-26,53.25
1990-05-04,53.25
1989-10-20,53.25
1982-10-06,53.25
1982-04-23,53.25
2002-11-04,53.259998
2002-02-06,53.259998
2002-12-04,53.27
2009-04-28,53.310001
2002-10-18,53.34
2002-10-23,53.349998
2009-07-08,53.360001
2009-05-27,53.360001
2002-04-18,53.360001
1997-05-19,53.375
1997-05-01,53.375
1997-04-23,53.375
1997-04-07,53.375
1993-08-05,53.375
1993-07-14,53.375
1993-04-19,53.375
1992-12-29,53.375
1992-12-11,53.375
1992-02-20,53.375
1989-01-16,53.375
1989-01-10,53.375
1986-09-17,53.375
1980-08-01,53.375038
1980-01-09,53.375038
2002-12-10,53.380001
2002-06-28,53.400002
2002-06-03,53.400002
2002-02-08,53.400002
2009-05-14,53.41
2002-05-22,53.41
2009-05-21,53.43
1998-11-10,53.4375
2002-11-15,53.450001
2002-12-16,53.48
2002-10-21,53.5
1997-05-15,53.5
1992-12-03,53.5
1992-03-16,53.5
1989-09-29,53.5
1989-09-28,53.5
1989-09-11,53.5
1989-02-09,53.5
1987-10-22,53.5
1985-11-21,53.5
1982-04-22,53.5
1980-08-19,53.5
1980-02-26,53.5
2002-04-09,53.509998
2002-02-01,53.549999
2002-01-31,53.549999
1999-07-06,53.5625
1998-11-11,53.5625
1998-10-21,53.5625
2009-05-28,53.580002
2002-12-17,53.599998
2002-11-12,53.599998
1982-08-31,53.624962
1982-04-13,53.624962
1997-04-16,53.625
1992-12-14,53.625
1992-12-10,53.625
1990-05-08,53.625
1989-01-19,53.625
1989-01-04,53.625
1986-09-11,53.625
2002-12-06,53.639999
2002-01-28,53.650002
2002-05-14,53.700001
2002-04-25,53.709999
2002-10-15,53.720001
2002-10-28,53.73
2002-10-17,53.75
2002-01-09,53.75
1998-10-19,53.75
1998-08-18,53.75
1997-05-06,53.75
1997-04-18,53.75
1993-07-27,53.75
1993-04-12,53.75
1993-04-08,53.75
1993-04-02,53.75
1992-12-04,53.75
1992-02-26,53.75
1990-05-11,53.75
1990-03-12,53.75
1989-10-19,53.75
1989-01-13,53.75
1982-08-30,53.75
1982-04-21,53.75
1980-03-13,53.75008
2002-10-30,53.779999
2002-05-30,53.790001
2002-04-29,53.810001
1998-11-02,53.8125
2002-11-01,53.82
2002-04-22,53.84
1997-05-14,53.875
1997-03-27,53.875
1994-12-08,53.875
1993-07-23,53.875
1993-07-20,53.875
1993-04-13,53.875
1993-03-02,53.875
1992-12-24,53.875
1992-03-03,53.875
1990-03-22,53.875
1990-03-16,53.875
1989-01-24,53.875
1989-01-12,53.875
1982-09-02,53.875038
1982-04-26,53.875038
1982-04-12,53.875038
1980-01-10,53.875038
2002-04-23,53.919998
2009-07-09,53.93
1999-05-27,53.9375
2002-12-27,53.950001
2002-12-19,53.950001
2002-05-31,53.950001
2002-04-11,53.950001
2002-11-07,53.970001
2002-06-06,53.970001
2002-05-23,54
2002-02-19,54
1998-11-13,54
1998-10-22,54
1998-08-17,54
1997-04-30,54
1997-03-11,54
1994-12-09,54
1993-08-06,54
1990-05-07,54
1989-09-25,54
1989-09-08,54
1989-09-07,54
1986-08-05,54
1980-07-31,54
1980-03-10,54
1980-03-05,54
2002-10-25,54.049999
2009-05-18,54.060001
2002-11-11,54.07
2002-01-04,54.080002
2002-12-24,54.099998
2002-04-19,54.099998
2009-01-23,54.119999
1982-09-08,54.124962
1982-09-03,54.124962
1982-04-20,54.124962
1980-08-11,54.124962
1999-06-23,54.125
1997-06-05,54.125
1997-03-14,54.125
1992-12-08,54.125
1986-07-31,54.125
1985-12-09,54.125
1985-12-03,54.125
2002-05-20,54.130001
2002-04-15,54.150002
2002-12-30,54.169998
2002-12-31,54.220001
2002-11-05,54.23
2009-04-16,54.240002
1980-07-29,54.24992
1980-02-27,54.24992
1980-01-18,54.24992
1980-01-15,54.24992
1999-07-01,54.25
1999-06-30,54.25
1998-11-04,54.25
1997-06-11,54.25
1997-05-09,54.25
1997-05-07,54.25
1997-05-05,54.25
1997-05-02,54.25
1993-01-13,54.25
1992-12-28,54.25
1992-12-07,54.25
1992-03-13,54.25
1992-03-04,54.25
1990-05-17,54.25
1990-05-03,54.25
1989-09-22,54.25
1989-09-06,54.25
1989-02-08,54.25
1989-02-06,54.25
1989-02-01,54.25
1989-01-18,54.25
1986-07-11,54.25
1985-12-02,54.25
1985-11-27,54.25
2002-12-26,54.279999
1998-08-14,54.3125
2009-07-07,54.32
2009-07-02,54.32
2002-12-23,54.330002
2002-05-17,54.330002
2002-06-07,54.34
2002-04-26,54.34
2002-12-20,54.349998
1997-06-12,54.375
1997-05-08,54.375
1997-03-05,54.375
1986-09-16,54.375
1986-08-06,54.375
1982-04-06,54.375038
1981-10-01,54.375038
1978-08-07,54.375038
2009-06-12,54.389999
2002-04-05,54.400002
2002-05-15,54.419998
2002-04-17,54.419998
1998-11-06,54.4375
